X (m),Y (m),Z (m),DX
-2.621918899,0.025747402,1.25978147,-0.001201538
-2.758518898,0.007163577,1.204005258,-0.00291197
-2.850788543,0.084375255,1.16077209,-0.002000602
-2.866392264,0.099959535,1.152974041,-0.001592305
-2.881953391,0.099964872,1.145343435,-0.001538143
-2.89744907,0.115525815,1.137205505,-0.00107987
-2.976139404,0.177849201,1.094655797,-2.01E-05
-2.960830088,0.16230295,1.103239879,-0.000200348
-2.94503267,0.146721792,1.112013511,-0.000433679
-2.933966363,0.133700357,1.118185298,-0.000152218
-2.913011466,0.115528877,1.129434166,-0.00109586
-2.9269359,0.131114145,1.121892263,-0.000567342
-2.603070063,0.037654953,1.266470645,-0.004962595
-2.587576753,0.022102947,1.27149738,-0.004965094
-2.557241876,0.007164441,1.280515191,-0.004079298
-2.572369371,0.022106218,1.276091358,-0.004095202
-2.835237426,0.084363599,1.168127121,-0.001872275
-2.819936148,0.068800488,1.175645753,-0.002339563
-2.804079901,0.053220522,1.183201967,-0.002223779
-2.789175496,0.037666664,1.190182696,-0.002655114
-2.774053565,0.0221077,1.197071672,-0.00265739
-2.614386862,0.041530333,1.262595087,-0.001565968
-2.629654901,0.015123966,1.255944233,-0.000391725
-2.630598645,0.019608438,1.255620133,-0.000335611
-2.636634614,0.010180412,1.25357662,-0.000984178
-2.645013988,0.003251832,1.250490706,-0.000901275
-2.621729476,0.033718709,1.259730683,-0.001436715
-2.6286188,0.025752593,1.256549514,-0.001236197
-2.727060703,0.007164415,1.217527485,-0.003092388
-2.742600515,0.007162477,1.210915272,-0.002894405
-2.758508596,0.022109051,1.203920226,-0.003152302
-2.850726704,0.099940174,1.160459152,-0.002026518
-2.8663183,0.11551449,1.15260752,-0.001586909
-2.88187866,0.115520344,1.144955627,-0.00156571
-2.895919128,0.131112615,1.137488727,-0.000885071
-2.976018672,0.193410078,1.094128057,-8.95E-05
-2.960722035,0.177863871,1.10272961,-0.000256171
-2.945269853,0.1623069,1.111328373,-0.000468883
-2.932946141,0.146704488,1.118283829,-0.000339465
-2.913294847,0.131116088,1.128811371,-0.001063227
-2.925166816,0.146706245,1.122309662,-0.000423765
-2.448606552,0.007167154,1.30612307,-0.002627687
-2.609767775,0.074225156,1.263678398,-0.00075839
-2.602914757,0.053210894,1.266336002,-0.005103447
-2.58748585,0.037663969,1.271417239,-0.004890529
-2.541450441,0.007162072,1.284824893,-0.003686549
-2.557222604,0.022114045,1.28044046,-0.004431757
-2.572351893,0.037675832,1.275994993,-0.004107388
-2.835175883,0.09992713,1.167788093,-0.001839089
-2.820267688,0.084381293,1.175139519,-0.00222784
-2.809401167,0.071387609,1.180470644,-0.000615259
-2.80240014,0.068795568,1.183719649,-0.001729308
-2.789177016,0.053234703,1.189983814,-0.002638842
-2.774041521,0.037671787,1.196965505,-0.002670736
-2.618694993,0.094506051,1.260031291,-0.000355907
-2.618519021,0.090551501,1.259876173,-0.000210072
-2.615706738,0.090520099,1.261175884,-0.00049203
-2.615971425,0.072787161,1.261243214,-0.001573156
-2.613329158,0.063540729,1.262645751,-0.000776311
-2.614490269,0.053140999,1.262383067,-0.003134549
-2.621922003,0.041522185,1.259549469,-0.001347281
-2.637119152,0.017966863,1.253368244,-0.000971302
-2.645199692,0.010396321,1.250405818,-0.0010561
-2.653225229,0.003267409,1.247350279,-0.000863719
-2.62935798,0.033745596,1.256292161,-0.00111946
-2.637293832,0.025945371,1.253248588,-0.000948993
-2.620483452,0.102160667,1.259523311,-0.000198535
-2.618471999,0.102154532,1.260216629,-0.000308205
-2.695551751,0.007159888,1.230576381,-0.003189483
-2.711081091,0.007161255,1.224201315,-0.00335946
-2.727044802,0.022110632,1.217446499,-0.003349205
-2.742588494,0.022106391,1.210832347,-0.003145999
-2.75849452,0.03767119,1.203802541,-0.003134209
-2.851037937,0.115525021,1.159907863,-0.001955798
-2.864665811,0.131093564,1.152890715,-0.001253037
-2.882168065,0.131101884,1.144300129,-0.001486288
-2.902987109,0.133702786,1.133894321,-0.000266294
-2.894149982,0.14670004,1.137832441,-0.00062216
-2.960594693,0.193424796,1.102185903,-0.000336537
-2.94516192,0.177866583,1.110784518,-0.000505139
-2.931227471,0.16230143,1.118608396,-0.000525867
-2.924125743,0.159717519,1.122384827,-0.000211367
-2.913625273,0.146705831,1.128156092,-0.001053957
-2.464000902,0.007166409,1.30301088,-0.002804066
-2.448490011,0.022119752,1.306057435,-0.002789567
-2.479604235,0.007167978,1.29973826,-0.002980082
-2.510599867,0.007163635,1.292643749,-0.003395948
-2.49507689,0.007166215,1.296300784,-0.003161191
-2.526059104,0.007162633,1.288810011,-0.003478967
-2.609086657,0.080703636,1.263808124,-0.001654101
-2.601436906,0.067401922,1.266585459,-0.005006049
-2.587377973,0.053231015,1.271289647,-0.004873608
-2.614210013,0.098857478,1.261759877,-0.000188882
-2.61554687,0.094385424,1.261324481,-0.000392261
-2.609180741,0.088464385,1.263661269,-0.001785932
-2.61531776,0.104909997,1.261217573,-0.001243405
-2.609129897,0.102855279,1.263364277,-0.000711327
-2.541454175,0.02211063,1.284761316,-0.004039379
-2.557208042,0.037687817,1.280333524,-0.004417304
-2.572309646,0.053254246,1.275858485,-0.004120717
-2.833445045,0.115509762,1.16820203,-0.001417474
-2.820273003,0.099949559,1.174769482,-0.002233251
-2.806893442,0.08439089,1.181338766,-0.001737324
-2.79984338,0.081800128,1.184636169,-0.000614475
-2.789171845,0.068804843,1.189719122,-0.002629498
-2.774005621,0.053242271,1.196776465,-0.002674325
-2.620495898,0.094069622,1.259043022,-0.000172773
-2.618017156,0.097427501,1.260491301,-0.00067856
-2.621783272,0.095509106,1.258194095,-8.04E-05
-2.620773153,0.099276578,1.259497695,-6.02E-05
-2.621308062,0.099790119,1.259173102,-1.46E-05
-2.621366938,0.102163319,1.258834585,-9.76E-05
-2.620315526,0.090562559,1.258895424,-0.000216899
-2.620847056,0.087215963,1.258692388,-0.000104199
-2.619187163,0.08657229,1.259573005,-0.000273188
-2.615817881,0.086572292,1.261131198,-0.000484576
-2.615657428,0.079326243,1.26128735,-0.000844232
-2.622254426,0.071686062,1.258547395,-0.000671647
-2.616241374,0.0661541,1.261408597,-0.00087074
-2.62196843,0.056967107,1.259208561,-0.001299686
-2.629506296,0.041532633,1.256272565,-0.001134964
-2.621989486,0.049270228,1.259329056,-0.001255362
-2.645292351,0.018186186,1.250337135,-0.001052
-2.653344941,0.010424721,1.24728802,-0.001042645
-2.658128991,0.002179005,1.245462668,-0.000153292
-2.637258904,0.033769258,1.253205156,-0.000958955
-2.645276748,0.02598296,1.250287901,-0.001056731
-2.619801278,0.105734687,1.259662694,-0.000391544
-2.680387678,0.007160147,1.236682048,-0.003476379
-2.695537124,0.022101045,1.230504943,-0.003457023
-2.711065075,0.022104312,1.224125964,-0.003656463
-2.727027261,0.037670488,1.217320322,-0.003335699
-2.742571009,0.037666125,1.210704603,-0.00313844
-2.758457842,0.053238789,1.203620898,-0.003118951
-2.840426564,0.118104632,1.164837659,-0.000512078
-2.851385071,0.131109809,1.159239225,-0.001871559
-2.871688027,0.133683068,1.149367871,-0.000408041
-2.862155269,0.144121161,1.153630766,-0.000457766
-2.882504671,0.146694484,1.143555042,-0.001391467
-2.901930289,0.146703104,1.133991687,-0.000587603
-2.893026274,0.159703205,1.137876851,-0.000286701
-2.9450349,0.193424187,1.110150749,-0.000503863
-2.92967834,0.177886868,1.118735733,-0.000705911
-2.913910455,0.162300991,1.127433418,-0.001113147
-2.463896634,0.022116776,1.302951516,-0.003088299
-2.448463934,0.037694464,1.305961757,-0.002755281
-2.479595077,0.02212224,1.299668557,-0.003219394
-2.510482336,0.022113127,1.292599491,-0.003619241
-2.495071288,0.022118884,1.296232066,-0.003453113
-2.525946602,0.022111137,1.288780529,-0.003836915
-2.600164868,0.080619102,1.266816773,-0.001558958
-2.587349586,0.068784952,1.271064573,-0.004932262
-2.608592928,0.096040567,1.26371112,-0.00154888
-2.600024321,0.088355919,1.266708546,-0.001530848
-2.613883043,0.111720716,1.261514505,-0.001365893
-2.606075016,0.105388348,1.264317101,-0.000600888
-2.541445565,0.037683502,1.284644089,-0.004034724
-2.557167894,0.053267765,1.280187646,-0.00439767
-2.572233435,0.068826735,1.275639512,-0.004113616
-2.830869411,0.128524006,1.169017669,-0.000502012
-2.820278547,0.115517597,1.174371449,-0.00225853
-2.805234141,0.099975755,1.181727516,-0.00228725
-2.789446564,0.084388552,1.189296437,-0.002754803
-2.773951598,0.068815046,1.196523142,-0.002675419
-2.621424127,0.105879165,1.258354135,-7.63E-05
-2.621880335,0.093554438,1.257972468,-7.38E-05
-2.622722521,0.09566192,1.257181138,-1.44E-05
-2.621975852,0.097257328,1.258958277,-4.67E-05
-2.622005905,0.09915634,1.258015432,-2.29E-05
-2.622018994,0.102138423,1.257695872,-6.53E-05
-2.622069676,0.105252519,1.257290233,-3.74E-05
-2.623163913,0.090544022,1.257213977,-0.000266049
-2.623476849,0.086557189,1.257458459,-0.000268083
-2.618380851,0.082609902,1.260003426,-0.000765294
-2.625130554,0.074309386,1.257195893,-0.000472936
-2.62257549,0.065006501,1.258685553,-0.00141722
-2.629730058,0.057043781,1.255818266,-0.001089129
-2.637251422,0.041549583,1.253188791,-0.000963301
-2.62953236,0.049274278,1.256119913,-0.001102879
-2.653372393,0.018207199,1.247245001,-0.001038184
-2.661069837,0.007159264,1.244299631,-0.001585564
-2.66867403,0.007158888,1.241322923,-0.001809162
-2.645227212,0.033777987,1.250234525,-0.001062038
-2.653368721,0.025993299,1.24719413,-0.001039693
-2.611585427,0.120603579,1.262031075,-0.000547729
-2.613935648,0.11800746,1.261312914,-0.000586238
-2.61862748,0.111595541,1.259902032,-0.000895959
-2.680391375,0.022102779,1.236607419,-0.003782312
-2.6955134,0.037660933,1.230380337,-0.003437711
-2.711046156,0.037661794,1.224007449,-0.003663378
-2.726995949,0.053228736,1.217143906,-0.003317616
-2.74253802,0.053226062,1.210528651,-0.003152075
-2.758404862,0.06881119,1.20337453,-0.003097638
-2.837942816,0.13111791,1.165585984,-0.001452157
-2.851686469,0.14669962,1.158529637,-0.00199391
-2.86918825,0.14671122,1.150085788,-0.001163542
-2.882774923,0.162284054,1.142805407,-0.001427035
-2.900122872,0.16229256,1.134284885,-0.000865475
-2.944881916,0.208975074,1.109440514,-0.000473464
-2.929527676,0.193432462,1.118043647,-0.000675298
-2.914118763,0.177884217,1.126623957,-0.001083495
-2.463878064,0.037689,1.302892579,-0.003081109
-2.448435381,0.053270672,1.305857501,-0.002774652
-2.479577436,0.037694554,1.299571759,-0.003329607
-2.510617026,0.037694046,1.292442425,-0.003503119
-2.495215105,0.037700033,1.296041528,-0.003487718
-2.525922398,0.037683199,1.288676283,-0.003865646
-2.606032576,0.127138595,1.263683779,-0.001178841
-2.599940375,0.096159228,1.266553714,-0.001561449
-2.587382037,0.084353034,1.270769483,-0.004996666
-2.599577949,0.103938627,1.266478426,-0.001431478
-2.606590714,0.111757834,1.263968101,-0.001165134
-2.606204927,0.119342612,1.263871556,-0.001231293
-2.541419196,0.053257028,1.284471031,-0.003993713
-2.557124139,0.068846223,1.279967127,-0.004388067
-2.572148561,0.084394498,1.275377857,-0.004111752
-2.820546246,0.131104065,1.173742672,-0.002354876
-2.805149771,0.115543135,1.181334904,-0.002301185
-2.789684193,0.099974319,1.188802435,-0.002798155
-2.773892821,0.084386719,1.196252438,-0.002690466
-2.621283412,0.110457098,1.258106721,1.51E-05
-2.623920718,0.093515572,1.256853858,-6.23E-05
-2.623830718,0.096398647,1.256726209,-8.72E-05
-2.623554065,0.09926764,1.256743544,-3.22E-05
-2.623177102,0.10212525,1.256792296,-4.83E-05
-2.622648564,0.105248857,1.256880167,-1.41E-05
-2.627312124,0.086547872,1.255909247,-0.000214511
-2.627298337,0.090497705,1.255777417,-0.000202973
-2.624662861,0.080596406,1.25708677,-0.0010765
-2.631130962,0.07289022,1.254883912,-0.000881699
-2.630278413,0.06502988,1.255397387,-0.001040931
-2.637380278,0.057062388,1.252898381,-0.000933938
-2.645165851,0.041556459,1.250187126,-0.001066327
-2.637242399,0.049295535,1.253115837,-0.000971017
-2.65330577,0.041564521,1.247064492,-0.001040739
-2.65334293,0.033780418,1.24713419,-0.001041178
-2.665018369,0.022101433,1.242682664,-0.003845127
-2.612245901,0.127070367,1.261600507,-0.001115091
-2.617956357,0.119294269,1.259899524,-0.001118282
-2.620860995,0.113977129,1.25845589,-3.79E-05
-2.606236824,0.134938474,1.263354041,-0.001224507
-2.612366202,0.134823295,1.261301285,-0.001080232
-2.680390937,0.037667629,1.23646844,-0.003778803
-2.695478534,0.053219072,1.230195704,-0.003417241
-2.711013548,0.053216008,1.223823802,-0.003667325
-2.726948395,0.068790366,1.216895785,-0.003279554
-2.742488923,0.068791322,1.210288101,-0.003172261
-2.758347473,0.084383957,1.203085241,-0.003059883
-2.836300561,0.146700843,1.165785705,-0.00191511
-2.851929077,0.162284463,1.157819834,-0.002063977
-2.867485227,0.162294286,1.150311886,-0.001566832
-2.882975814,0.177865541,1.142038348,-0.001471221
-2.898534857,0.177872775,1.134383875,-0.001139025
-2.944702409,0.224517267,1.108642561,-0.000484947
-2.929376837,0.208977185,1.117328802,-0.000678754
-2.913968115,0.19342951,1.125939632,-0.001029331
-2.463854854,0.053263236,1.302764723,-0.00312272
-2.448393332,0.06883713,1.305724713,-0.00286379
-2.479557742,0.053265278,1.299417768,-0.003327907
-2.510730045,0.053269312,1.292256923,-0.003399448
-2.495346792,0.05327557,1.29584257,-0.003547472
-2.525877677,0.053254204,1.288517911,-0.003904277
-2.598860755,0.127172598,1.266047059,-0.001250745
-2.599117998,0.11164751,1.266428107,-0.001257533
-2.598922947,0.119395273,1.266267373,-0.001211701
-2.587197612,0.099963559,1.27048949,-0.004934279
-2.598889443,0.134955684,1.265783887,-0.001275387
-2.54139647,0.068831136,1.284240249,-0.003972679
-2.557091798,0.084421192,1.279693908,-0.004368797
-2.572060581,0.099959115,1.275082739,-0.004105781
-2.820748269,0.146688355,1.173032919,-0.002355258
-2.805054537,0.131103305,1.180845015,-0.002301516
-2.789601031,0.11554173,1.188357789,-0.002714823
-2.773822793,0.09995471,1.195889361,-0.002705715
-2.623810051,0.111650781,1.256347924,-0.000302276
-2.627117245,0.094412133,1.255741183,-0.000183861
-2.626698942,0.098217621,1.25578611,-0.000174684
-2.626076731,0.102126293,1.255887455,-0.000165958
-2.625133261,0.10586236,1.256086644,-0.000168152
-2.632529869,0.088522053,1.254040031,-0.000834517
-2.632066744,0.080600897,1.254387953,-0.000886669
-2.63838167,0.072667936,1.252240216,-0.000962773
-2.637754105,0.064829777,1.25260651,-0.000933003
-2.64910803,0.053203048,1.24850885,-0.004220665
-2.66496472,0.037667245,1.242563838,-0.003857159
-2.61734511,0.126960795,1.259866603,-0.001283338
-2.620750273,0.119276816,1.258030078,-0.000184332
-2.622411423,0.118093355,1.256612389,-0.000101308
-2.606302253,0.142731287,1.263060178,-0.001259037
-2.617048408,0.134678393,1.2597123,-0.001196026
-2.612343713,0.142599271,1.26103561,-0.001027125
-2.680391141,0.053232264,1.236273696,-0.003778783
-2.695433808,0.068777585,1.229954499,-0.00339594
-2.710968388,0.068774198,1.223571255,-0.003681264
-2.726887141,0.084354353,1.216586283,-0.003239912
-2.742427186,0.08435848,1.20997922,-0.003171593
-2.758278678,0.099953614,1.20271279,-0.003011382
-2.836179402,0.162260349,1.165228241,-0.001950997
-2.851803568,0.177846006,1.157215722,-0.002033153
-2.867360843,0.177853525,1.149714881,-0.001610359
-2.882843896,0.19341461,1.141393037,-0.001492765
-2.898402961,0.193421664,1.13372837,-0.001192054
-2.944502517,0.240056713,1.107768466,-0.000513676
-2.92921431,0.224521146,1.11655946,-0.000711749
-2.913817254,0.208974415,1.125235016,-0.001006563
-2.463815905,0.068828068,1.302557847,-0.003156441
-2.448325422,0.084402517,1.305497671,-0.002880812
-2.479537522,0.068834625,1.299229521,-0.003224978
-2.510661647,0.068840358,1.292065708,-0.003413044
-2.495307676,0.068847148,1.295688124,-0.003615051
-2.525822392,0.068824823,1.288298247,-0.003920762
-2.59146953,0.127203877,1.268423955,-0.001135312
-2.587536574,0.115453901,1.26998459,-0.004873723
-2.598852136,0.142737396,1.265524538,-0.001296379
-2.591530334,0.134993065,1.268154892,-0.001097846
-2.541390826,0.084406796,1.28396996,-0.003995766
-2.569609843,0.112945556,1.275488049,-0.002062743
-2.557052672,0.099995616,1.279386448,-0.004331347
-2.820626558,0.162248145,1.172442692,-0.002285459
-2.804949202,0.146661309,1.180284557,-0.002327874
-2.789507326,0.131102301,1.1878597,-0.002657748
-2.773744362,0.115516743,1.195438761,-0.002718576
-2.630014681,0.111807821,1.254283057,-0.000898936
-2.632396279,0.096343613,1.253905884,-0.000794464
-2.631410491,0.103919146,1.25404127,-0.000812607
-2.639274521,0.088410762,1.251599539,-0.000895218
-2.639005903,0.080551808,1.251866813,-0.000894687
-2.649080731,0.068767186,1.248260671,-0.004033649
-2.664943597,0.053231854,1.242375007,-0.003875296
-2.620256581,0.12688911,1.25796287,0.000388977
-2.628003697,0.119482549,1.254713674,-0.000971866
-2.598879664,0.150532202,1.265230634,-0.001251413
-2.61123978,0.149104971,1.261169761,-0.000479162
-2.606102785,0.150506464,1.262844002,-0.001216015
-2.619724527,0.134624667,1.257884942,0.000380568
-2.616681642,0.14243753,1.259564233,-0.001097733
-2.616324613,0.15021528,1.259394251,-0.000926649
-2.680390387,0.068798113,1.236019158,-0.003780392
-2.695635639,0.084348808,1.229546661,-0.003243493
-2.710911843,0.084330464,1.223268423,-0.003702319
-2.726817574,0.099920777,1.216219942,-0.003210887
-2.742359183,0.099925723,1.209596976,-0.003174021
-2.75820059,0.115517151,1.202271654,-0.002961292
-2.836053775,0.177817997,1.164602141,-0.001979512
-2.851656022,0.193403991,1.15651871,-0.001966072
-2.867214112,0.193407557,1.149042373,-0.001645589
-2.882711828,0.208964163,1.140730964,-0.001536996
-2.898270908,0.208970172,1.133052542,-0.001255099
-2.944291386,0.255592804,1.106876196,-0.000556996
-2.929027165,0.240062598,1.115706096,-0.000781185
-2.913656526,0.224517672,1.124502381,-0.001002652
-2.463766825,0.084392802,1.30231216,-0.003155337
-2.448246456,0.099972219,1.305199892,-0.002785796
-2.445697354,0.112951554,1.30539965,-0.001348546
-2.479520104,0.084405824,1.298997299,-0.003197261
-2.510586499,0.084416853,1.291806893,-0.003394279
-2.495264546,0.084424758,1.2954551,-0.003654398
-2.525777194,0.084396736,1.288038192,-0.003913628
-2.583917364,0.127224871,1.270781163,-0.00121187
-2.574626816,0.118121542,1.2738575,-0.002216634
-2.59145559,0.142769866,1.26790941,-0.001101282
-2.583998053,0.135018693,1.270507563,-0.001238398
-2.590230447,0.149266871,1.268063374,-0.000549384
-2.592675445,0.151848997,1.267189065,-0.000588021
-2.541396815,0.099982423,1.283653356,-0.003995245
-2.556998727,0.11556499,1.279021049,-0.004309684
-2.820500749,0.177805801,1.171810598,-0.002238404
-2.804841335,0.162217262,1.179710482,-0.002378219
-2.789402818,0.146659685,1.187317399,-0.002631718
-2.773660156,0.131077259,1.19495526,-0.002752725
-2.638067719,0.111766418,1.25141976,-0.000940747
-2.639234996,0.096206593,1.25141934,-0.000864454
-2.638853501,0.103927177,1.251356159,-0.000860757
-2.649646752,0.084378996,1.247733164,-0.003749643
-2.664899291,0.068798206,1.24213891,-0.003906057
-2.626949328,0.127001947,1.254811605,-0.001180074
-2.637406509,0.119492309,1.251417875,-0.000953463
-2.598890077,0.158329332,1.264930623,-0.001200397
-2.612954055,0.151633304,1.260490128,-0.000546704
-2.605904141,0.15830237,1.262610342,-0.001197656
-2.618572277,0.150165103,1.257710866,-4.37E-05
-2.6267529,0.134760986,1.254601771,-0.001250866
-2.619166743,0.142389864,1.257798871,0.000374744
-2.615952866,0.158055197,1.25921089,-0.000822768
