X (m),Y (m),Z (m),DX
-0.208138957,0.634866711,0.669263259,2.96E-05
-0.206274319,0.633871371,0.667264414,3.35E-05
-0.19052814,0.629848647,0.645544303,0.000165405
-0.191280679,0.638018136,0.639907467,0.000403166
-0.197529993,0.638337057,0.648903319,0.000500568
-0.193068253,0.630360787,0.648852974,0.000168568
-0.191921054,0.624933327,0.656465378,9.64E-05
-0.178801928,0.614719237,0.640879563,5.32E-05
-0.179716937,0.617439604,0.638684011,0.000168934
-0.173642029,0.618585669,0.628000881,7.34E-05
-0.176537027,0.618583377,0.63277607,0.000170554
-0.173849859,0.61351694,0.63249053,8.01E-05
-0.175908993,0.611876362,0.640412486,0.000227553
-0.176889334,0.613915065,0.636935319,6.00E-05
-0.177704081,0.622095984,0.631831587,7.20E-05
-0.180665987,0.621977256,0.636662334,0.000171892
-0.181456938,0.61767718,0.641215687,1.94E-05
-0.185752867,0.62032578,0.652864335,5.90E-05
-0.185392612,0.620886027,0.644992614,1.33E-05
-0.179628149,0.615371812,0.644414207,0.000199475
-0.183521794,0.618796341,0.647694848,0.000170065
-0.173884373,0.641698803,0.606353161,0.000180549
-0.158718099,0.626485659,0.591425192,0.00018288
-0.166197611,0.627415955,0.606181843,0.000264088
-0.173756566,0.627509011,0.620373499,0.000163302
-0.151289305,0.597098692,0.604903735,0.00012836
-0.154778775,0.596019464,0.612663321,6.94E-05
-0.158867719,0.595397733,0.620697345,6.63E-05
-0.158570261,0.60480239,0.612584581,0.00013953
-0.161701602,0.593612587,0.630034822,1.15E-05
-0.163072074,0.596020543,0.633918883,1.83E-05
-0.166014747,0.600101975,0.63572849,4.62E-05
-0.168373025,0.603277117,0.637332734,2.18E-05
-0.159600327,0.590224255,0.627587069,6.68E-05
-0.158620514,0.588278099,0.627808477,3.54E-05
-0.156473772,0.585448208,0.623833612,1.38E-05
-0.135601135,0.574245292,0.591010253,0.000265124
-0.139762355,0.58326418,0.592511717,0.00057149
-0.14194623,0.58973834,0.591538748,0.00030282
-0.136445673,0.586882776,0.581405458,0.002312387
-0.147080548,0.583384324,0.607603846,0.0005415
-0.142254056,0.582125667,0.598849486,0.000291587
-0.149150882,0.58993563,0.606577937,0.000471732
-0.137066694,0.558625819,0.605599963,0.000138536
-0.13693558,0.562984601,0.602402542,6.35E-05
-0.138265318,0.56238861,0.605463638,0.000146262
-0.143715718,0.574793875,0.607513052,0.000284809
-0.13578484,0.566694556,0.597333919,0.000148622
-0.1391609,0.565659581,0.605000338,7.41E-05
-0.143974864,0.564802824,0.614848988,7.70E-05
-0.143691129,0.566751679,0.612909942,5.66E-05
-0.144196329,0.569140708,0.612300644,4.34E-05
-0.141331916,0.559232571,0.613253771,5.96E-05
-0.139163382,0.558525923,0.609679583,0.000155829
-0.13958063,0.561759471,0.608436727,5.74E-05
-0.142053936,0.56285671,0.612358025,2.31E-05
-0.142489642,0.558318135,0.616854019,5.98E-05
-0.131189671,0.560402192,0.592289456,0.000547836
-0.216820275,0.648524813,0.666391343,0.000111275
-0.18864205,0.628966949,0.643459289,5.33E-05
-0.187549454,0.634393682,0.637239152,0.000304167
-0.185636384,0.644366805,0.624776508,0.001273817
-0.203652274,0.644107021,0.652788264,3.27E-05
-0.199454649,0.645385809,0.645715978,0.000435571
-0.1936312,0.644525871,0.637783924,0.000526051
-0.187063561,0.621514278,0.651272938,6.19E-05
-0.192056134,0.624465658,0.660290915,8.96E-05
-0.188999306,0.622644616,0.656394994,9.59E-05
-0.239690934,0.648993872,0.699269826,1.85E-05
-0.21221712,0.653656694,0.656196992,0.000442467
-0.213519914,0.648807206,0.661989034,0.0001263
-0.215021493,0.64801226,0.664550869,3.88E-05
-0.220515286,0.643183536,0.675080017,0.000111374
-0.21966806,0.640964002,0.676591847,1.67E-05
-0.217569998,0.640279589,0.673738374,1.06E-05
-0.21642949,0.639152942,0.675625679,9.58E-05
-0.21385314,0.644768163,0.665671471,0.000122988
-0.212836497,0.63736553,0.671808292,8.57E-05
-0.214134233,0.639549576,0.670064895,7.20E-05
-0.217100179,0.643908798,0.670379702,0.000161933
-0.203839106,0.632076286,0.669111689,3.12E-05
-0.141808276,0.561194016,0.612937195,5.13E-05
-0.143940882,0.562640139,0.616422014,8.98E-05
-0.14522349,0.566589898,0.616026377,6.57E-05
-0.146689609,0.567818748,0.618669781,3.67E-05
-0.144995389,0.564844549,0.616855046,3.68E-05
-0.143158288,0.558665543,0.618577381,5.54E-05
-0.151343638,0.574855337,0.624175298,3.94E-05
-0.152301238,0.576878198,0.623926584,6.46E-05
-0.147223717,0.568287516,0.619702196,4.07E-05
-0.149957798,0.573474352,0.621628925,9.11E-05
-0.148579386,0.572487315,0.618331811,2.89E-05
-0.147581932,0.570169098,0.61826552,6.90E-05
-0.150526279,0.573203634,0.624291655,1.19E-05
-0.153329416,0.578157774,0.626345794,1.03E-05
-0.159404321,0.589495554,0.629575827,9.77E-06
-0.157827884,0.58687862,0.627973822,8.10E-06
-0.155545243,0.582692829,0.625908112,5.02E-05
-0.154555193,0.580782644,0.627472528,1.98E-05
-0.15613365,0.583912268,0.626465384,1.49E-05
-0.156599408,0.584899688,0.626058798,4.76E-05
-0.157025553,0.585455969,0.628099891,1.47E-06
-0.157944771,0.587265839,0.629760771,6.63E-06
-0.158559389,0.58815957,0.629479347,2.09E-05
-0.161324946,0.593134652,0.631641026,4.23E-05
-0.160413645,0.592197794,0.627442837,9.18E-05
-0.162197574,0.594780416,0.633955972,4.39E-05
-0.167405759,0.602091625,0.638361996,5.69E-05
-0.168230427,0.60325299,0.639350537,1.93E-05
-0.170885324,0.606329141,0.638469679,1.74E-05
-0.169018881,0.604201513,0.639179164,1.88E-05
-0.169976593,0.605301859,0.638840904,3.11E-05
-0.172488629,0.608120617,0.640609573,0.000187678
-0.175765036,0.611583997,0.645125953,0.000148582
-0.163536392,0.596907913,0.636101846,1.62E-05
-0.164478212,0.598181525,0.636035232,3.31E-05
-0.195882833,0.650447934,0.635803882,0.000215434
-0.199242481,0.651986951,0.639449776,0.000460672
-0.210905208,0.667282833,0.641879164,0.001183591
-0.208030039,0.660110575,0.644593316,0.000842062
-0.208301105,0.652115744,0.652285992,0.000145852
-0.201805989,0.651214583,0.643940386,0.000212479
-0.197172471,0.627662745,0.665214521,5.10E-05
-0.199335901,0.635560218,0.653719126,0.000111759
-0.197985979,0.628869039,0.660425802,0.000105283
-0.200035707,0.631302909,0.657917667,1.74E-05
-0.207265852,0.640142663,0.660845153,3.89E-05
-0.205035129,0.633172565,0.66522193,6.14E-05
-0.206332035,0.636203305,0.662630681,0.00016678
-0.202651116,0.635184905,0.658508203,0.000136065
-0.201398788,0.630863487,0.664619183,0.000125774
-0.194882553,0.625932769,0.664220614,9.08E-05
-0.208867916,0.634852071,0.672083003,0.00011594
-0.206004764,0.633519035,0.669519005,2.95E-05
-0.204426141,0.63275903,0.66760623,1.97E-05
-0.204672427,0.632688316,0.669296836,5.81E-06
-0.201280626,0.630169069,0.668542556,0.0001152
-0.192894206,0.634821888,0.645038492,0.00030235
-0.177856462,0.616816372,0.636257829,6.45E-05
-0.176194369,0.611490222,0.648804694,0.000126828
-0.18602868,0.619848456,0.65612622,0.000128218
-0.1833671,0.618236538,0.652196493,0.000115602
-0.17951665,0.615020554,0.648622335,0.000148498
-0.181575557,0.616391549,0.65292422,2.87E-05
-0.162923677,0.596036836,0.636085017,1.66E-05
-0.165929346,0.600214706,0.638594398,7.87E-05
-0.134032979,0.55955796,0.598879685,0.000482966
-0.218485201,0.647537009,0.669238912,7.26E-05
-0.218303518,0.653685487,0.664007105,0.000342606
-0.220131836,0.64861223,0.670394127,6.66E-05
-0.221922014,0.647178907,0.673672149,0.000148284
-0.226076054,0.645987432,0.679477721,0.000200387
-0.214868223,0.676243181,0.639061523,0.001924921
-0.225838922,0.653852006,0.673059905,0.000100178
-0.228397434,0.694312086,0.641103591,0.003324588
-0.19226528,0.623633129,0.663762155,9.56E-05
-0.189312538,0.622093845,0.659922143,8.57E-05
-0.237108063,0.648967981,0.691093004,4.06E-05
-0.237313811,0.649967577,0.689232389,3.99E-05
-0.244501243,0.653784683,0.694200633,1.63E-05
-0.245786714,0.653455386,0.695824643,3.76E-05
-0.245548778,0.652388599,0.698434655,9.15E-05
-0.240608481,0.648723001,0.702290343,6.12E-05
-0.241701464,0.650335826,0.698275928,0.000100198
-0.237417261,0.647729988,0.698442526,8.56E-05
-0.242426878,0.65309481,0.692469583,0.000119094
-0.240969377,0.650536043,0.694433919,6.47E-05
-0.237424177,0.64859675,0.694414584,0.000102236
-0.24765613,0.652778273,0.702968853,2.31E-05
-0.248158557,0.653675922,0.698963168,8.71E-06
-0.249266923,0.656670614,0.697127785,0.000130547
-0.256769776,0.65776831,0.704194294,2.64E-05
-0.256471654,0.656875768,0.706181796,5.27E-05
-0.248433494,0.65253506,0.70628678,6.10E-05
-0.263874422,0.65939338,0.713737873,2.19E-05
-0.280287231,0.66554699,0.725798103,1.48E-05
-0.220631233,0.660182659,0.661452342,0.000491478
-0.214666803,0.660038887,0.653826622,0.000580314
-0.215203677,0.652800919,0.660845403,0.000114337
-0.217053467,0.665991124,0.651690413,0.000405391
-0.225172032,0.643407903,0.682369593,0.000136982
-0.211459843,0.635824981,0.676799536,2.92E-05
-0.221204949,0.64153792,0.679379226,0.00010353
-0.22241566,0.643102708,0.677413976,2.97E-05
-0.216626401,0.638634206,0.679781775,0.00011403
-0.218609819,0.641929653,0.67374382,5.24E-05
-0.218784799,0.64052161,0.67586509,3.40E-06
-0.213295882,0.637199152,0.676037152,8.28E-05
-0.221184692,0.640850349,0.683297339,0.000119941
-0.208940539,0.634084869,0.676059333,0.000112037
-0.204425411,0.63169965,0.672331961,8.17E-05
-0.197885991,0.627242905,0.668231932,0.000109516
-0.200402049,0.628189272,0.67248799,2.49E-05
-0.195002747,0.62473013,0.667730143,8.39E-05
-0.17817056,0.612749211,0.652935983,3.38E-05
-0.189188869,0.620596407,0.663690642,5.04E-05
-0.18634621,0.619052751,0.659570143,0.000129122
-0.143387869,0.560596955,0.617060173,0.000106896
-0.144901237,0.56179732,0.619798627,2.09E-05
-0.145292787,0.562284038,0.620727679,4.03E-05
-0.146420937,0.56600709,0.62000807,8.45E-05
-0.145773987,0.563993054,0.620270419,8.59E-05
-0.14372123,0.558251703,0.620807778,1.27E-05
-0.151247864,0.574676603,0.626061862,3.60E-05
-0.152359376,0.576502931,0.62621433,2.16E-05
-0.147601857,0.567572277,0.622229143,4.11E-05
-0.149186881,0.571506618,0.621760901,9.24E-05
-0.148410538,0.569575624,0.621861141,6.90E-05
-0.150146377,0.572811076,0.625957047,5.03E-05
-0.154019568,0.580094078,0.628208383,2.51E-05
-0.153163024,0.578491235,0.62788639,5.49E-05
-0.159304896,0.589718243,0.631234095,5.33E-05
-0.155220961,0.582312795,0.628020263,3.55E-05
-0.156021507,0.583825863,0.62804401,1.17E-05
-0.156600379,0.584778147,0.628060647,5.08E-06
-0.157203295,0.586028205,0.629391603,5.01E-05
-0.156828627,0.585917747,0.631868196,4.40E-05
-0.157727518,0.587325329,0.631634726,2.44E-05
-0.158378331,0.588285479,0.631421886,2.49E-05
-0.161000979,0.593012521,0.633976701,4.00E-05
-0.16036417,0.591485687,0.631331491,4.97E-05
-0.160895044,0.59300333,0.635988535,3.39E-05
-0.162043385,0.594742623,0.636050841,3.23E-05
-0.167385267,0.601943532,0.641925789,5.87E-05
-0.169406133,0.60472787,0.641602194,0.000123804
-0.174454792,0.609306052,0.649362256,2.90E-05
-0.172633524,0.607938779,0.645278125,0.000137007
-0.164048021,0.597596128,0.638633947,0.000100599
-0.282692878,0.666803823,0.724861153,1.73E-05
-0.283662131,0.668735954,0.72299756,4.29E-05
-0.28530718,0.668548569,0.724735179,1.35E-05
-0.285033301,0.667577561,0.726815298,3.09E-05
-0.289415274,0.670877855,0.726939098,4.67E-05
-0.288390448,0.66881668,0.728836551,1.67E-05
-0.284557499,0.668282422,0.724207898,2.69E-06
-0.282619367,0.666472794,0.726684185,3.89E-05
-0.203279195,0.661540536,0.636362185,0.000727089
-0.198241265,0.628800562,0.664058537,4.98E-05
-0.206208472,0.633202555,0.671776409,3.17E-05
-0.201833406,0.629620054,0.672097584,7.88E-05
-0.192778185,0.623074258,0.666716193,4.69E-05
-0.176760207,0.611182532,0.652284102,8.80E-05
-0.183746872,0.617817973,0.655375082,4.11E-05
-0.182077599,0.61599001,0.655902167,9.12E-05
-0.17984725,0.614685162,0.652338132,0.000107985
-0.162929687,0.596008973,0.638071369,1.53E-05
-0.166190978,0.600177197,0.641922483,6.26E-05
-0.174826887,0.608887614,0.652086802,7.80E-05
-0.222883449,0.652756761,0.67039502,0.000384153
-0.223398882,0.645436983,0.676781419,4.85E-05
-0.235560244,0.649207394,0.687870267,2.00E-05
-0.233797191,0.647255615,0.69042308,0.000111895
-0.228635952,0.650980638,0.678592159,0.000639416
-0.233811577,0.649075336,0.686003752,9.26E-05
-0.232783426,0.647169562,0.687011667,1.60E-05
-0.233589099,0.646326002,0.694554923,8.78E-05
-0.234040764,0.64560393,0.698037564,7.52E-05
-0.220850354,0.668695778,0.654322123,0.000305525
-0.222402012,0.681824272,0.64439976,0.001498624
-0.224737958,0.667317646,0.660495063,0.000638894
-0.227967127,0.659870586,0.670719986,0.000286339
-0.233845815,0.691397977,0.650988435,0.000880328
-0.190055785,0.621824083,0.662783606,4.57E-05
-0.186925862,0.618619849,0.662820307,9.54E-05
-0.241841884,0.648128725,0.705646394,9.49E-05
-0.245646454,0.64904686,0.709692674,5.63E-05
-0.238636405,0.65321609,0.688223322,0.00015542
-0.235009312,0.653509198,0.683969103,0.00023332
-0.24063834,0.653775155,0.690009675,4.40E-05
-0.235916323,0.65997195,0.679909243,0.000284876
-0.245506304,0.657230853,0.692680855,0.000129582
-0.247142072,0.656009392,0.695361982,7.77E-05
-0.245038936,0.651408652,0.702387597,9.42E-05
-0.245288866,0.650641649,0.705999359,7.77E-05
-0.242203841,0.649922673,0.701891299,2.56E-05
-0.237737112,0.646786241,0.701922296,8.38E-05
-0.24348637,0.656644789,0.690936627,5.97E-05
-0.241215056,0.693993274,0.657839155,0.002770418
-0.249150283,0.662958673,0.692245295,9.22E-05
-0.252334533,0.655309989,0.702698614,3.05E-05
-0.253361854,0.657203325,0.701056129,8.39E-05
-0.252855885,0.662561803,0.696486824,0.000100566
-0.249827948,0.65414797,0.701792473,8.73E-05
-0.250911673,0.656154946,0.69925996,4.37E-05
-0.250465334,0.661054705,0.695098876,9.85E-05
-0.256884084,0.66934693,0.69554533,0.000113062
-0.260281734,0.661447513,0.705072118,5.42E-05
-0.256339006,0.662023496,0.700553822,8.46E-05
