X (m),Y (m),Z (m),DX
-4.20721705,0.482639675,0.541473732,0.000315988
-4.203896421,0.487420658,0.544581945,0.001308225
-4.230641617,0.451231181,0.53653003,0.000916199
-4.229316552,0.453956625,0.53660433,0.000944938
-4.227280506,0.456919037,0.537164883,0.000720869
-4.225575531,0.460169556,0.538238299,0.000806984
-4.180446891,0.679843279,0.456890226,0.00064872
-4.176270101,0.689941131,0.450073057,0.003156884
-4.285422246,0.16356284,0.589751578,0.00045899
-4.278061764,0.160993378,0.597342077,0.001704478
-4.279215276,0.145487324,0.598484018,0.001671636
-4.264944857,0.130223365,0.613044379,0.00057358
-4.250060448,0.114829786,0.626263349,-0.000241224
-4.239561153,0.099416708,0.634770394,-0.000165082
-4.231988911,0.099445509,0.639748428,-0.000123004
-4.2200824,0.083966143,0.647792061,-0.00087334
-4.204998512,0.068503616,0.656832415,-0.000256045
-4.189925731,0.053024571,0.665164777,-0.000308903
-4.174702549,0.037528131,0.672964304,-5.74E-05
-4.159155952,0.022012452,0.680357376,-5.33E-05
-4.143757189,0.007131766,0.687307829,6.82E-05
-4.230565654,0.606518158,0.458805106,0.005781613
-4.216582195,0.62392718,0.461778485,0.008513332
-4.204393591,0.639575324,0.463749597,0.00684082
-4.19003523,0.658211238,0.464990769,0.005198362
-4.176941779,0.673560973,0.467101654,0.001993736
-4.245651264,0.56017475,0.472296947,0.005524248
-4.249216482,0.547847135,0.475592413,0.008656652
-4.239279104,0.581310902,0.466154929,0.00266446
-4.235154788,0.593643102,0.462589965,0.008022022
-4.194484676,0.498512524,0.545793963,0.000587054
-4.202061737,0.497823609,0.538297151,0.000238833
-4.196065377,0.499459817,0.542392397,0.00094356
-4.236967152,0.535432386,0.493465017,0.004885499
-4.22415356,0.498791482,0.520402489,0.001582097
-4.234235844,0.517326655,0.504156967,0.007244526
-4.223282012,0.444206244,0.546998941,3.02E-05
-4.224740048,0.446185937,0.547556554,3.00E-05
-4.223576333,0.445626128,0.548049706,2.51E-05
-4.224558021,0.482679269,0.526388985,0.001033511
-4.218398927,0.491919139,0.527733432,0.00195285
-4.208270731,0.492989128,0.535326947,0.000375164
-4.210484402,0.49936115,0.531081892,0.001790256
-4.204986311,0.497497615,0.536134451,0.000724829
-4.199022499,0.495851289,0.54152112,0.001021129
-4.197908161,0.49487336,0.545773478,0.000963315
-4.202348082,0.490265677,0.54848689,7.91E-05
-4.200715366,0.492184464,0.549127087,0.000310506
-4.195189833,0.49860824,0.548508961,0.000827166
-4.197408717,0.496087667,0.549849186,0.000253992
-4.217292433,0.499210396,0.52575152,0.001638286
-4.22924216,0.50029322,0.515635602,0.001793239
-4.224667731,0.444878065,0.546396355,6.02E-06
-4.22405891,0.443705048,0.545820127,5.69E-06
-4.22386202,0.443168315,0.545837525,6.56E-06
-4.223264251,0.442994483,0.546494981,1.46E-05
-4.222401921,0.440966734,0.547607187,2.58E-05
-4.221927817,0.44463817,0.548434346,3.83E-06
-4.221501058,0.443791095,0.547953883,4.09E-06
-4.222544108,0.443647445,0.54713667,2.04E-06
-4.221814272,0.440691531,0.548082187,2.64E-06
-4.222509375,0.442515544,0.547293488,1.53E-05
-4.221912497,0.441692479,0.547818719,5.12E-06
-4.230176708,0.449425849,0.539561012,0.000599132
-4.228772933,0.44691197,0.542092164,0.000482673
-4.22626199,0.444742266,0.544643429,2.68E-05
-4.228098004,0.445065719,0.541906765,5.47E-05
-4.229575257,0.44674661,0.539775088,4.64E-05
-4.228925375,0.445323889,0.540253318,5.81E-06
-4.234835208,0.458246664,0.527271495,0.000183238
-4.231591207,0.462423522,0.528385428,0.000715462
-4.234257158,0.468435662,0.523955012,0.001526233
-4.232649284,0.485640556,0.51866618,0.004750013
-4.232970708,0.475919065,0.522172206,0.001805564
-4.24888822,0.486598548,0.504469106,0.007002891
-4.231732167,0.450286524,0.533363389,0.000198393
-4.231234788,0.448968327,0.536457054,0.00042914
-4.235432843,0.454945365,0.528055954,0.000553372
-4.232728238,0.451199716,0.532036579,0.000226143
-4.268144867,0.471245286,0.493543426,0.006567871
-4.219354169,0.467585239,0.538326564,0.000528529
-4.222511636,0.46464142,0.541596427,0.000385641
-4.216047572,0.471929674,0.540458588,0.00105141
-4.214250015,0.475168277,0.544454816,0.000148082
-4.210748263,0.479481743,0.544913133,0.000581586
-4.207201317,0.483469632,0.544498186,0.001280671
-4.203953453,0.487828471,0.548701266,0.000335165
-4.228942771,0.454763199,0.540629847,0.000270036
-4.229635947,0.452379473,0.54049801,0.000325553
-4.227972621,0.447461502,0.544543627,5.94E-06
-4.22902929,0.449795397,0.542856121,0.000424388
-4.226520844,0.447119109,0.546111734,0.000215608
-4.225281808,0.459677391,0.542501151,0.001332546
-4.224346846,0.447977206,0.548932064,2.78E-05
-4.171141869,0.685690189,0.462167569,0.006858731
-4.169432857,0.69923043,0.447982243,0.006750141
-4.284271175,0.176563364,0.588543549,0.001382793
-4.270224624,0.204093698,0.597338388,0.000336866
-4.276672673,0.176587769,0.596199144,0.001244206
-4.270083768,0.16365961,0.604563896,0.000267133
-4.264683984,0.14566257,0.611566015,0.000605389
-4.255858055,0.13287178,0.620210966,-3.61E-05
-4.248877995,0.130336159,0.62570931,-6.97E-05
-4.238690003,0.114919648,0.634200533,-0.000294129
-4.23113092,0.114949238,0.639112679,-0.000129217
-4.219938792,0.099449946,0.646949013,-0.000779355
-4.204840205,0.083987941,0.656134875,-0.000211228
-4.189827703,0.068520319,0.664645054,-0.000260827
-4.174630764,0.053031251,0.672592441,-4.90E-05
-4.159159378,0.037517019,0.680209118,-0.000114108
-4.143777571,0.022016169,0.687181095,3.83E-05
-4.127997195,0.007132341,0.694159436,4.12E-05
-4.222370769,0.612011252,0.464070444,0.004822848
-4.208367134,0.62967575,0.467058561,0.000799774
-4.211903142,0.619565461,0.470250474,0.000647687
-4.198077083,0.637563224,0.472254204,0.002841093
-4.184834367,0.653258785,0.474649844,0.00424371
-4.170311235,0.671441835,0.475799622,0.00580374
-4.236346913,0.565961352,0.478254115,0.005322717
-4.191303825,0.501809284,0.545728873,0.000154653
-4.191883697,0.503884262,0.543865497,0.000713646
-4.234251332,0.548226346,0.489616753,0.007582997
-4.232420015,0.579006778,0.474663871,0.007345444
-4.228597421,0.59144071,0.471176621,0.002659315
-4.199056599,0.499941762,0.539823104,0.0003394
-4.204713371,0.501383967,0.534809221,0.000518589
-4.201326132,0.501244465,0.537507759,0.000465654
-4.196213143,0.504412648,0.540250459,0.001103786
-4.209053342,0.506634407,0.529318536,0.001653601
-4.231405214,0.530089678,0.50092731,0.003608404
-4.22312256,0.506016111,0.518318023,0.001818643
-4.224289102,0.520094359,0.511443804,0.001848658
-4.215878399,0.506249359,0.524067305,0.001592376
-4.191467428,0.502681315,0.54822064,0.001070541
-4.188074597,0.507258797,0.545452969,0.000316704
-4.189677838,0.505414623,0.549832699,0.000254802
-4.190534756,0.505136924,0.551267768,6.46E-06
-4.192137595,0.502868977,0.550782271,0.000187874
-4.222672359,0.446415144,0.549478677,3.84E-05
-4.222639826,0.447997346,0.550356287,6.07E-05
-4.221138194,0.445600596,0.549849868,5.53E-05
-4.198823457,0.494666271,0.548850246,0.000181759
-4.202475608,0.488191048,0.551303312,0.000387875
-4.199745897,0.492072424,0.551654711,0.000458824
-4.19483379,0.498911924,0.551852362,0.000186533
-4.196882293,0.495975952,0.55205745,0.00043322
-4.193483675,0.500323491,0.552798723,0.000214273
-4.222261321,0.439624294,0.548104459,2.07E-05
-4.224916776,0.444086015,0.545393882,2.97E-05
-4.224037292,0.441254844,0.546157076,4.81E-05
-4.223154047,0.440950433,0.547039207,4.49E-05
-4.219621963,0.44501672,0.550360279,2.09E-05
-4.221080297,0.444280004,0.548658659,1.43E-05
-4.221484528,0.44038323,0.548412967,7.28E-06
-4.221795728,0.442539302,0.54759018,-2.50E-06
-4.221428008,0.443371525,0.547585031,6.16E-06
-4.230225289,0.447056647,0.538438234,0.000181681
-4.227092017,0.444428584,0.543047996,6.88E-05
-4.228725724,0.443641478,0.540843522,9.40E-05
-4.22964939,0.445477415,0.539486517,6.46E-05
-4.237473837,0.455799854,0.526005584,0.000159262
-4.235882039,0.460870263,0.5254381,0.00103884
-4.240210734,0.467965642,0.519238842,0.00152638
-4.239455256,0.475384194,0.517050778,0.001571619
-4.251914212,0.471141344,0.508072677,0.006556475
-4.232795275,0.444347134,0.535516478,0.000546819
-4.232712658,0.447563655,0.534045956,0.00038948
-4.235661814,0.451000344,0.529486369,0.00082638
-4.270962909,0.458108594,0.496257014,0.001752447
-4.26096607,0.46857545,0.501185598,0.002539799
-4.219166739,0.468491643,0.540896261,0.000674546
-4.221943889,0.464332182,0.543676205,0.00021198
-4.216184052,0.472344666,0.544347205,0.000445983
-4.212957939,0.476580373,0.545450152,0.000189671
-4.208709041,0.480676657,0.548295162,0.001067289
-4.204845079,0.485068315,0.550432506,0.000532305
-4.227850431,0.44991289,0.545176604,6.46E-05
-4.224754694,0.450743806,0.548546191,4.65E-05
-4.226185848,0.450094585,0.547089349,0.000142944
-4.22297703,0.459095423,0.546558482,0.000417589
-4.228039103,0.453733363,0.543476834,0.000416885
-4.222969936,0.450325278,0.550318054,0.000231538
-4.166259869,0.681594117,0.472013798,0.00127399
-4.165902172,0.696169811,0.458115887,0.001348556
-4.161942004,0.691632667,0.467788559,0.000440967
-4.161713314,0.706318557,0.450613505,0.001818883
-4.274091307,0.204063068,0.593587149,0.000281404
-4.283150172,0.192291447,0.586565538,0.002562137
-4.27362475,0.211842987,0.593121331,0.000143606
-4.269402276,0.211973671,0.59711109,0.000398225
-4.266460851,0.204123064,0.600924576,0.000190311
-4.275072879,0.192221631,0.59489116,0.000960362
-4.268729652,0.196161672,0.600327502,0.000433288
-4.269013085,0.176608004,0.603540179,0.000633961
-4.263261904,0.16115826,0.6108836,0.000428402
-4.254889793,0.14582331,0.619645248,-3.50E-05
-4.247406624,0.145865777,0.625308688,-5.68E-05
-4.237028042,0.130452808,0.633997941,-0.000497624
-4.230042837,0.127907991,0.638733067,-7.37E-05
-4.219798466,0.114936458,0.645952833,-0.000659813
-4.204707331,0.099476056,0.655333959,-0.000244786
-4.189714972,0.084017807,0.664015725,-0.000236801
-4.174531529,0.068533176,0.672084759,-0.000108947
-4.159106516,0.053027764,0.67985712,-0.000111742
-4.143774999,0.037525961,0.686978824,3.72E-05
-4.12798416,0.02201927,0.693975508,5.39E-05
-4.112531726,0.007138036,0.700531896,0.000102949
-4.215286368,0.609431878,0.473379189,0.006266583
-4.20264739,0.624904721,0.476052289,0.007661018
-4.189677454,0.640283811,0.478845264,0.005628991
-4.175177777,0.658939642,0.480155019,0.004543381
-4.162058614,0.674004727,0.48235898,0.001488393
-4.2310656,0.560794692,0.486133567,0.003917974
-4.196569809,0.508872339,0.538162182,0.000618352
-4.191793825,0.507728047,0.542353151,0.000897268
-4.224745841,0.550993604,0.496855668,0.001588251
-4.224056445,0.58165026,0.481420317,0.001951149
-4.220212948,0.594152031,0.477893181,0.006671321
-4.20819545,0.514017904,0.527013693,0.001913073
-4.202230386,0.506859711,0.534565894,0.001893751
-4.221108567,0.53302402,0.508366544,0.006090288
-4.216274614,0.516172128,0.519666854,0.005676655
-4.187096203,0.510512893,0.544863849,0.000943159
-4.187721901,0.506721952,0.548447154,0.000577363
-4.189121523,0.506645811,0.551669641,5.29E-05
-4.189565036,0.505828098,0.55238882,0.000180946
-4.191418589,0.503128736,0.55256513,0.000383097
-4.182963573,0.514633663,0.546362761,0.000707764
-4.22162646,0.448366335,0.551395229,1.60E-05
-4.22047085,0.446758049,0.551427905,1.69E-05
-4.219181588,0.445990249,0.551696382,5.55E-05
-4.219920773,0.447814451,0.552516885,5.47E-05
-4.19645386,0.491645337,0.556702654,0.000716608
-4.199757191,0.489393243,0.554212671,0.000685455
-4.19328793,0.497563427,0.556116302,0.001396062
-4.222244911,0.43866389,0.548645692,2.03E-05
-4.221238949,0.439823026,0.548960981,2.88E-05
-4.225021491,0.44160813,0.545090433,0.000110985
-4.224146264,0.438885169,0.546796585,9.60E-06
-4.223259051,0.438463402,0.547803722,6.76E-05
-4.22114884,0.441913142,0.547928076,2.02E-05
-4.219627438,0.443728601,0.549139331,4.62E-05
-4.231211408,0.444854242,0.53755866,0.000384519
-4.227138034,0.441938468,0.542861083,0.0003338
-4.230111679,0.442055151,0.539791097,0.000354227
-4.254628417,0.458046006,0.510793552,0.002182911
-4.241499229,0.452921382,0.523728835,0.001631005
-4.241096237,0.460605293,0.521244572,0.001619596
-4.244544237,0.469353032,0.515099343,0.00141201
-4.233878328,0.441644988,0.535240368,6.83E-05
-4.236221048,0.44368719,0.531992886,0.000618299
-4.235811863,0.447239908,0.53089347,0.000705028
-4.238997336,0.450465484,0.526715123,0.000282348
-4.243488952,0.447722442,0.523973817,0.000245783
-4.263621813,0.455471349,0.503840569,0.00681478
-4.21936884,0.461855771,0.548992708,0.000717756
-4.220697772,0.46573287,0.544577879,0.000197336
-4.21482952,0.472053913,0.54746622,0.000269002
-4.218913312,0.468702305,0.544013098,0.000522585
-4.206420447,0.479873133,0.552825207,0.000105754
-4.211637287,0.475558547,0.548811956,0.001134998
-4.202304977,0.483438853,0.55528513,0.001366255
-4.220674256,0.449282478,0.552424863,1.65E-05
-4.222365422,0.453186692,0.550312617,0.000129911
-4.22492621,0.454321342,0.546902326,0.000694149
-4.221007124,0.451384044,0.552289062,2.57E-05
-4.217755778,0.445232666,0.552015495,3.77E-05
-4.156923892,0.687099914,0.476919571,0.005211683
-4.156998611,0.702114063,0.462566992,0.005411353
-4.154761454,0.714873236,0.448420688,0.005899469
-4.281838107,0.207759505,0.585348698,0.003033392
-4.273218468,0.218155383,0.592878176,6.07E-05
-4.268949938,0.219560824,0.596777432,0.000471485
-4.265898079,0.210759979,0.600487152,6.74E-05
-4.26213826,0.204192684,0.604924379,0.000275623
-4.263251805,0.196172738,0.605458802,0.000143226
-4.267926783,0.188494306,0.602516526,0.000413044
-4.261614861,0.176680298,0.610139043,0.000293184
-4.253709481,0.161296659,0.618787278,3.40E-05
-4.246236515,0.161348176,0.624495995,-0.000124099
-4.235690124,0.145975458,0.633486019,-0.000544498
-4.219847573,0.130423827,0.644739486,-0.000525837
-4.204600601,0.114971285,0.654482001,-0.000365512
-4.189606283,0.099515748,0.663227048,-0.000225427
-4.174412316,0.084038419,0.671519063,-0.000171709
-4.159016237,0.068539305,0.67934377,-4.28E-05
-4.143728188,0.053039956,0.686684608,2.07E-05
-4.127970863,0.037528443,0.693741134,7.77E-05
-4.112512463,0.02203342,0.700358055,0.000108587
-4.097202466,0.007143048,0.706675048,0.000204976
-4.206953951,0.612226115,0.479990937,0.003200981
-4.193306075,0.630235528,0.481937201,0.000730033
-4.196828734,0.620098844,0.484957522,0.000560395
-4.183009322,0.637971431,0.486719668,0.002366616
-4.169512588,0.6535678,0.489228605,0.0038471
-4.155159753,0.671739428,0.490233985,0.00456979
-4.221230557,0.563812277,0.493496752,0.006124479
-4.193263301,0.514065798,0.538623041,0.002451798
-4.186600548,0.514621671,0.543545387,0.001055421
-4.217511908,0.548454889,0.504327326,0.006508016
-4.217015109,0.579201848,0.48923056,0.006617778
-4.213424732,0.591815212,0.485757854,0.002276684
-4.207362359,0.521322668,0.524681501,0.001864375
-4.201146793,0.514319983,0.532421399,0.001589292
-4.213696447,0.530292069,0.515760403,0.002102808
-4.186683698,0.51919772,0.541610055,0.00017856
-4.183436319,0.519052025,0.544171891,0.001028867
-4.185065222,0.509533548,0.548472031,0.000504456
-4.188169518,0.507342586,0.551187327,0.000101258
-4.188273006,0.506900104,0.553667225,0.000110503
-4.190089768,0.502691673,0.555621981,0.000332462
-4.182314773,0.512482037,0.548541815,0.000206949
-4.180294306,0.518957571,0.546621603,0.00029584
-4.218650606,0.447924277,0.553481572,3.03E-05
-4.193481132,0.490282334,0.561399951,0.001579274
-4.190424981,0.496515421,0.560750861,0.000864835
-4.219946275,0.440577918,0.54984992,0.000106929
-4.221275687,0.438327167,0.549740149,7.01E-05
-4.225277468,0.436843046,0.546618621,5.32E-05
-4.225093725,0.438730482,0.54599399,8.47E-05
-4.224579224,0.436098042,0.547678011,6.41E-05
-4.223474883,0.436833701,0.548420601,5.96E-05
-4.217304524,0.444194683,0.551230248,3.16E-05
-4.219762851,0.442472793,0.549036901,0.000101728
-4.232242839,0.440999977,0.537722688,0.000626348
-4.227869448,0.438224666,0.543392947,0.000297164
-4.230829452,0.438526911,0.540054849,0.000119424
-4.247934052,0.454441859,0.517787939,0.004342554
-4.236013811,0.440464334,0.533635947,0.00046384
-4.247559818,0.445494962,0.521365951,0.001334205
-4.240414058,0.444379555,0.527884023,0.001652569
-4.259099188,0.439943775,0.51356387,0.000326559
-4.266319581,0.439917239,0.507185768,0.007077103
-4.217630274,0.460183127,0.551859924,0.000476251
-4.216907357,0.466990344,0.548570698,0.001059827
-4.208122613,0.475183177,0.553810131,0.001166306
-4.20465585,0.476728363,0.556859366,0.000423303
-4.198502101,0.481639983,0.56096355,0.001092291
-4.195818138,0.484971159,0.562074609,0.000375625
-4.21908739,0.450228477,0.553882554,0.000193672
-4.217321211,0.449336504,0.555165711,4.11E-05
-4.219161285,0.454695413,0.552913182,0.000791164
-4.214755793,0.457030969,0.556397586,0.000333886
-4.216318475,0.446532796,0.554111973,0.000174355
-4.150952487,0.698021033,0.47378915,0.002920357
-4.150799763,0.683513591,0.485991164,0.001346773
-4.150921417,0.711361715,0.45992889,0.001739069
-4.146480548,0.721973835,0.450844701,0.001110011
-4.268392938,0.226770824,0.595859373,0.000512238
-4.27980117,0.222619806,0.584724752,0.003503346
-4.260805874,0.226922068,0.603154649,0.000293017
-4.253285188,0.226985222,0.6097961,0.000102702
-4.261440955,0.219736425,0.603760232,0.000279526
-4.261542145,0.212153507,0.604355872,0.000322527
-4.258720289,0.20288379,0.608288037,5.70E-05
-4.260992232,0.192097641,0.608207452,0.000216288
-4.251825736,0.176839862,0.618157487,0.000127968
-4.244919982,0.174327172,0.623885724,-8.51E-05
-4.23528331,0.161420924,0.632133815,-0.000441181
-4.220199889,0.145975131,0.643265478,-0.000529658
-4.204420439,0.130438945,0.653575765,-0.000455233
-4.189513214,0.115014164,0.662350241,-0.000243626
-4.174296578,0.099540531,0.670772448,-0.000173542
-4.158907417,0.084048186,0.678795507,-9.83E-06
-4.143648865,0.068553058,0.686263242,-2.39E-06
-4.127956672,0.053038095,0.693492878,6.69E-05
-4.112500784,0.037545232,0.700149558,0.000106481
-4.097216116,0.022048636,0.706509616,0.00020446
-4.082085363,0.007147645,0.712727189,0.000193148
-4.200072492,0.609728892,0.4880155,0.005523569
-4.186293305,0.624494897,0.491775167,0.006432451
-4.173944813,0.640577316,0.49329488,0.005250265
-4.159604143,0.659060994,0.494598042,0.003611696
-4.146008935,0.67426014,0.496661815,0.001660067
-4.214218034,0.561243482,0.501047404,0.00240541
-4.193237204,0.521912099,0.535472125,0.001791977
-4.188481047,0.522658696,0.538825809,0.001066288
-4.208223967,0.551000605,0.511050648,0.002143059
-4.208097659,0.581771879,0.49595082,0.002229093
-4.204522096,0.594391212,0.492487219,0.006367277
-4.180542267,0.523381265,0.544600932,0.000743667
-4.20430767,0.532889866,0.522209408,0.006925245
-4.200459905,0.521530828,0.530031461,0.001700417
-4.183899583,0.524046896,0.54176323,0.00050624
-4.177415901,0.521066759,0.547952419,0.000433051
-4.18589981,0.50952683,0.552315959,0.000953965
-4.187269336,0.505781645,0.556830187,0.00129746
-4.187184478,0.499035629,0.563051407,0.000891455
-4.182339922,0.513424583,0.551640676,0.001392484
-4.178528443,0.518116814,0.548326817,0.000307738
-4.175615783,0.52268003,0.548658492,0.000480238
