X (m),Y (m),Z (m),DX
-0.002247258,0.010077028,0.1637183,0.000509177
-0.002271656,0.017725903,0.380832077,0.000225424
-0.00227575,0.103389581,0.180678774,0.000284934
-0.002294688,0.017841442,0.163822819,0.00052208
-0.002301599,0.004612183,0.380247135,3.64E-05
-0.002311452,0.087745562,0.395003753,0.000418373
-0.002328622,0.033378447,0.417388392,0.000429356
-0.002348905,0.087782343,0.384033071,0.000260293
-0.002377878,0.025620996,0.163847035,0.000525548
-0.002383891,0.025658895,0.380831317,0.000212784
-0.002394793,0.095523157,0.388893309,0.000343243
-0.002404636,0.001411135,0.380132367,3.34E-05
-0.002406275,0.079981679,0.402196694,0.000449175
-0.002412744,0.049018333,0.381140507,0.000195934
-0.002418627,0.064443279,0.409804791,0.00044255
-0.002423203,0.033492532,0.380870267,0.000208832
-0.002443928,0.056813109,0.184182517,0.000252601
-0.002449968,0.041147115,0.41739332,0.000430766
-0.002454305,0.041242604,0.380954967,0.000212045
-0.002462381,0.08777819,0.170403133,0.00047969
-0.002474435,0.033398728,0.163816877,0.000522187
-0.002492773,0.111089137,0.176308409,0.000370277
-0.002520501,0.056818777,0.380986744,0.000185501
-0.002579571,0.064605414,0.184149522,0.000256575
-0.002594436,0.048914113,0.417404157,0.000431677
-0.002597654,0.111147053,0.180712083,0.000290713
-0.002598872,0.041170866,0.16375243,0.000513276
-0.002606469,0.095510714,0.395066156,0.000417423
-0.002615772,0.095567997,0.384182418,0.000260502
-0.002638393,0.072209276,0.4097912,0.000444038
-0.00266633,0.064555284,0.380897978,0.000188919
-0.002670679,0.003099067,0.424771968,0.000325095
-0.002673239,0.087745076,0.402221636,0.000447325
-0.002701741,0.103298432,0.388826975,0.000338721
-0.002711118,0.010078438,0.424853061,0.000410845
-0.002723478,0.072364517,0.184122079,0.000258023
-0.002732989,0.095554489,0.170436131,0.00047457
-0.002733665,0.048936148,0.163749206,0.000511803
-0.00274794,0.072333415,0.38104356,0.000166899
-0.002764178,0.017844802,0.424871814,0.000411834
-0.002764628,0.056678306,0.417415068,0.000433202
-0.002840069,0.0256152,0.424887259,0.000413093
-0.002843913,0.118846296,0.17635034,0.000367386
-0.002877858,0.079975621,0.409783729,0.000445172
-0.00289534,0.056699523,0.163753338,0.000516052
-0.00289753,0.103351084,0.384160706,0.000254707
-0.002919354,0.103278242,0.395009113,0.000421499
-0.002939166,0.033383797,0.424902844,0.000415704
-0.002952209,0.080097394,0.38101037,0.00015395
-0.002952891,0.118904841,0.180766021,0.000287508
-0.002959859,0.064441913,0.417415319,0.000435648
-0.002970086,0.09550654,0.402246685,0.000446647
-0.002979482,0.080131571,0.184235653,0.000245762
-0.00300881,0.103315598,0.170562646,0.000476674
-0.003038095,0.111059248,0.388674643,0.000345109
-0.003059595,0.041151731,0.424920811,0.00041733
-0.003083711,0.06446824,0.163762664,0.000515639
-0.003133481,0.087898845,0.18416547,0.000235164
-0.003144749,0.087740218,0.409786598,0.00044625
-0.003176876,0.087842566,0.381054169,0.000141483
-0.003179233,0.072206998,0.417406087,0.000437334
-0.003180061,0.003190549,0.379241021,3.67E-05
-0.003206348,0.048916299,0.424924957,0.000417628
-0.003223029,0.12660545,0.176408639,0.000374697
-0.003235418,0.111109488,0.383981333,0.000254043
-0.003257295,0.111039185,0.394924645,0.000425529
-0.003274872,0.072238791,0.163837432,0.000521154
-0.003285876,0.103268683,0.402232226,0.000448633
-0.003313238,0.095669452,0.184103463,0.000244464
-0.003324804,0.11107295,0.170623464,0.000474792
-0.00332571,0.126649927,0.180848462,0.000282417
-0.003337589,0.003093723,0.431731727,0.000288413
-0.003359937,0.095641817,0.381283662,0.000132636
-0.003379016,0.056678316,0.424934895,0.000418164
-0.003390814,0.010067999,0.431931589,0.000367918
-0.003398102,0.118801322,0.388590189,0.000342983
-0.00342401,0.079971936,0.417397663,0.000438462
-0.003439308,0.017842798,0.431915225,0.000366349
-0.003443301,0.095502837,0.409794478,0.000447102
-0.003503679,0.08000678,0.163847858,0.00052292
-0.003515466,0.025622265,0.431956314,0.000367096
-0.00352769,0.050366159,0.379576459,3.63E-05
-0.003537449,0.055576188,0.379498287,3.54E-05
-0.003573821,0.064441606,0.424942823,0.000419458
-0.003589469,0.10342696,0.381358396,0.000119893
-0.00361432,0.03339018,0.432006336,0.000370042
-0.003621827,0.11879427,0.394871665,0.000429125
-0.003626971,0.134380895,0.176333181,0.000362619
-0.003628527,0.111030964,0.402191582,0.000451909
-0.003635149,0.103482572,0.184211489,0.000245335
-0.003651311,0.118862469,0.383822841,0.000264263
-0.003654345,0.06589326,0.379371724,3.39E-05
-0.003679075,0.118831683,0.170649294,0.000472735
-0.003694631,0.087735105,0.417396083,0.000439053
-0.003727631,0.134419699,0.180776519,0.000294512
-0.0037343,0.041157559,0.432021319,0.000369744
-0.003762292,0.103264785,0.409789638,0.000448397
-0.003778501,0.087773551,0.163777118,0.000516323
-0.003794413,0.07220548,0.424937961,0.000420934
-0.00380132,0.126527966,0.388748188,0.00033668
-0.003844554,0.072385771,0.379412752,6.85E-05
-0.003882199,0.048921339,0.432030524,0.000371392
-0.003882757,0.111179665,0.381290633,0.000106857
-0.003924729,0.003099205,0.156737306,0.000425977
-0.003926675,0.111259294,0.184243167,0.000234918
-0.003994203,0.09549787,0.417400994,0.000440306
-0.003994307,0.010082951,0.15663571,0.000557359
-0.003999685,0.118791843,0.40217416,0.000453545
-0.004019381,0.126543743,0.394942003,0.000427409
-0.004030841,0.080156003,0.379417855,7.37E-05
-0.004038969,0.017857106,0.15666446,0.000560483
-0.004042894,0.079969243,0.424924857,0.000421862
-0.004043034,0.142134574,0.176316523,0.000364518
-0.004057,0.095543213,0.163800429,0.000517791
-0.00405903,0.056680592,0.432076086,0.000377041
-0.004060738,0.126601489,0.170625759,0.000476393
-0.004078261,0.117643938,0.381421444,4.98E-05
-0.004092099,0.118992834,0.184052515,0.000198488
-0.004104231,0.003063535,0.437678586,0.000225567
-0.004106635,0.025635006,0.156703082,0.000555348
-0.004106806,0.1266134,0.383910452,0.000282771
-0.004107806,0.111026402,0.409775356,0.000450508
-0.004189169,0.033409641,0.15672794,0.000550771
-0.004196568,0.142187207,0.180890873,0.000307971
-0.004211425,0.010036006,0.438018591,0.000294185
-0.004220019,0.126725769,0.183775944,0.000149342
-0.00423504,0.017857975,0.43793297,0.000291152
-0.004241755,0.134301408,0.388805564,0.000343917
-0.004245603,0.087913125,0.37947899,8.52E-05
-0.004257095,0.064445536,0.432088744,0.000379305
-0.004297695,0.04117968,0.156738893,0.000547659
-0.004310111,0.025661228,0.437985563,0.000289002
-0.00431518,0.087732755,0.424908017,0.000421906
-0.004315432,0.10326093,0.417399531,0.000441781
-0.004363369,0.103323206,0.163789339,0.000531217
-0.00439601,0.126550943,0.402202391,0.00045212
-0.004423756,0.095722208,0.379676906,9.99E-05
-0.004426768,0.033438111,0.438085443,0.000292725
-0.004432709,0.048945902,0.156743143,0.000547221
-0.004446847,0.134308304,0.395010055,0.000427221
-0.004463588,0.134393582,0.170563885,0.000485427
-0.004475326,0.072210257,0.432041137,0.000375176
-0.004482661,0.118787831,0.409768913,0.000452044
-0.004500938,0.149906414,0.176284891,0.000374806
-0.004509465,0.13448692,0.183656563,0.000132474
-0.004522722,0.041177109,0.438046733,0.000286012
-0.004543834,0.134387888,0.383983816,0.000275732
-0.004615415,0.095494819,0.424927875,0.000424939
-0.00462247,0.056711771,0.156652987,0.000557021
-0.00463827,0.149972289,0.180928862,0.000316198
-0.004649034,0.103511469,0.37974428,0.000109744
-0.004661398,0.111021582,0.417392343,0.000442696
-0.004667317,0.048918149,0.438082504,0.000291267
-0.004680753,0.002024631,0.440786478,3.67E-05
-0.004690618,0.142095216,0.388766243,0.000348869
-0.004694385,0.111092069,0.163790307,0.000533258
-0.004723191,0.079972012,0.432034165,0.000377769
-0.004763209,0.140964438,0.183478267,6.06E-05
-0.004807365,0.064478317,0.156671422,0.000555237
-0.004811587,0.010095172,0.378450903,0.000106955
-0.004822622,0.134312286,0.402226035,0.000450242
-0.004834983,0.0102026,0.18728836,0.00021225
-0.00486356,0.056700507,0.438158225,0.000291105
-0.004880874,0.126549116,0.40977043,0.000452346
-0.004896612,0.142080833,0.395017597,0.000426915
-0.004899892,0.142162621,0.170509067,0.000484017
-0.004910216,0.017801006,0.378512172,0.000120453
-0.004935674,0.017968879,0.187349548,0.000208213
-0.004943449,0.10327227,0.424960401,0.000431605
-0.00496507,0.025704641,0.378541042,0.000123663
-0.004971353,0.111268682,0.379710469,0.000119332
-0.004977885,0.14216107,0.383934669,0.000270191
-0.004986302,0.003145803,0.187314683,0.000162493
-0.004993591,0.15771995,0.176232857,0.000381866
-0.004998799,0.087747093,0.432041396,0.000383865
-0.005002078,0.072245084,0.156730358,0.000550007
-0.005006652,0.033554399,0.378575371,0.000126592
-0.005006984,0.041310195,0.187309684,0.000210164
-0.005034344,0.041297587,0.378578911,0.00012796
-0.005034993,0.003173393,0.378321099,8.23E-05
-0.00504188,0.118798894,0.417420227,0.000449595
-0.005055714,0.033508953,0.187381759,0.000206374
-0.00505598,0.118848584,0.163861072,0.000523517
-0.005056308,0.064476182,0.438124464,0.000285558
-0.00506082,0.157786201,0.180964611,0.000323501
-0.005070587,0.025717785,0.187418043,0.000206405
-0.005087889,0.049102827,0.187300124,0.000213931
-0.005138387,0.120352559,0.185726037,5.17E-05
-0.005145204,0.049095967,0.378521132,0.000117629
-0.005152886,0.119012057,0.379996486,0.00015882
-0.005166814,0.149909066,0.38878222,0.000355128
-0.005167421,0.056913249,0.378471654,0.000105385
-0.00522023,0.056910912,0.187328034,0.000214139
-0.005239393,0.072235559,0.438023162,0.000285105
-0.005251924,0.080010448,0.156676277,0.000555622
-0.005264637,0.064657469,0.378427541,0.000100721
-0.005274576,0.142091614,0.402240467,0.000453917
-0.005297998,0.111044124,0.424976518,0.000433239
-0.005307309,0.095518099,0.432108464,0.000386943
-0.005309942,0.134324559,0.40978417,0.000456823
-0.00533449,0.064708559,0.187327612,0.000212573
-0.005336037,0.126807606,0.185594146,0.000115502
-0.005358993,0.149915278,0.17049831,0.000477135
-0.00537246,0.149883901,0.395046455,0.000430113
-0.005430177,0.126759864,0.380313513,0.00020647
-0.005433683,0.072477509,0.187313054,0.000212498
-0.005445644,0.149934903,0.383943846,0.000269078
-0.005447736,0.126614317,0.163786499,0.00052316
-0.005448581,0.126573658,0.417441024,0.000451368
-0.005483126,0.165478418,0.176335667,0.000391879
-0.005487153,0.07999653,0.438034696,0.000287447
-0.005500581,0.165526561,0.181109035,0.000310683
-0.005503286,0.087773244,0.156706035,0.00054408
-0.005554144,0.080256535,0.187316487,0.000210468
-0.005603433,0.017865888,0.44247913,0.000201495
-0.005604942,0.134583173,0.185468624,0.000134416
-0.005607021,0.072445089,0.378334784,9.04E-05
-0.005628622,0.010053014,0.442586036,0.000198895
-0.005639126,0.103292249,0.432130145,0.000385049
-0.005664725,0.157694903,0.388784431,0.000346499
-0.005671759,0.003076141,0.442795615,0.000135528
-0.005679608,0.118812867,0.424994745,0.000431754
-0.00569369,0.025681936,0.442516993,0.000199991
-0.005711328,0.088016384,0.187193726,0.000211038
-0.005747978,0.149880916,0.402261712,0.000454704
-0.005756138,0.087769244,0.438027799,0.000283299
-0.005764675,0.142110947,0.409801212,0.000456752
-0.005773793,0.095535796,0.156772297,0.000532709
-0.00578038,0.142364212,0.185103521,0.000189844
-0.005806039,0.033472793,0.44256935,0.000191235
-0.005813929,0.080225752,0.378330006,8.56E-05
-0.005832035,0.15769783,0.170497759,0.000465676
-0.005855098,0.134390512,0.163689804,0.000520432
-0.005856309,0.0412081,0.442490152,0.000189846
-0.005876279,0.157665495,0.395039533,0.000425888
-0.005877312,0.134340729,0.417430774,0.000449432
-0.00589215,0.134556391,0.380334583,0.000220043
-0.005910309,0.003101762,0.149998405,0.000390191
-0.005923976,0.157701388,0.384033132,0.0002591
-0.005940121,0.08800595,0.378351637,8.02E-05
-0.005944082,0.09580849,0.187216427,0.000216935
-0.005981148,0.048967346,0.442532142,0.000192293
-0.005983203,0.173280966,0.181050632,0.000297403
-0.00599968,0.111055468,0.432154663,0.000381483
-0.006005362,0.010087381,0.149773159,0.000481002
-0.006020796,0.17323478,0.176434344,0.00039623
-0.006025352,0.150132566,0.184776191,0.000254345
-0.006031587,0.095822498,0.378444181,8.14E-05
-0.006042854,0.017859828,0.149788647,0.000482585
-0.006046056,0.095528132,0.438045606,0.000274004
-0.006074508,0.103307512,0.156780072,0.000513892
-0.006084774,0.126577765,0.424989805,0.000424344
-0.006093453,0.025632328,0.149848504,0.000483356
-0.006158003,0.03339936,0.149921552,0.000481031
-0.006167739,0.10365065,0.187339936,0.000219171
-0.006187046,0.165421695,0.388800737,0.000340696
-0.006194852,0.056769928,0.442601243,0.000192259
-0.006229582,0.103615678,0.378459062,7.57E-05
-0.006235494,0.05541358,0.150880489,0.000244265
-0.0062377,0.149867748,0.40979721,0.000451062
-0.006255895,0.157631679,0.40225342,0.00044996
-0.006256621,0.041170263,0.149969579,0.000478696
-0.006276719,0.142154259,0.163722523,0.000503451
-0.006327595,0.111427055,0.187302067,0.000210474
-0.006328214,0.142097818,0.417408825,0.00044399
-0.006335023,0.165447896,0.170493116,0.00046179
-0.006367038,0.103290282,0.438047338,0.000279005
-0.006380966,0.118789426,0.432161976,0.000385934
-0.006394584,0.111066512,0.156802499,0.000496502
-0.006394924,0.165467577,0.384194597,0.000246919
-0.006402592,0.048937562,0.149938122,0.00048377
-0.00641011,0.16539015,0.394998276,0.000425561
-0.006424165,0.064542732,0.442599103,0.000201341
-0.006429687,0.157943115,0.184862912,0.000254913
-0.006494646,0.142421799,0.380201283,0.000240838
-0.006509789,0.134320426,0.42493045,0.000424266
-0.006539055,0.181047123,0.181051927,0.000285995
-0.006565827,0.181006437,0.176525748,0.000386039
-0.006574278,0.072297416,0.442538715,0.000206843
-0.006597417,0.111379742,0.378388482,7.21E-05
-0.006653269,0.119184443,0.18741917,0.000189957
-0.006701496,0.149893902,0.163802017,0.000499251
-0.006723264,0.111067248,0.43809207,0.000283426
-0.006732783,0.173132895,0.388685198,0.000338961
-0.006737911,0.171895423,0.384766202,0.000116151
-0.006741587,0.118818467,0.156921545,0.000495766
-0.006746216,0.157592233,0.409764673,0.000450287
-0.006766259,0.125300977,0.158005069,0.000244935
-0.006787055,0.126524928,0.432168011,0.000395111
-0.006796441,0.165350836,0.402201595,0.000450777
-0.006805767,0.149826598,0.417363994,0.000443408
-0.006816331,0.064481455,0.149778507,0.000486645
-0.006823494,0.080063547,0.442579115,0.000210735
-0.006859433,0.119131277,0.378412065,6.85E-05
-0.006861607,0.173180763,0.170535479,0.000476448
-0.006870812,0.165689807,0.18494409,0.000250867
-0.00696054,0.142054412,0.42488005,0.000425231
-0.006965327,0.173112042,0.394911562,0.000428442
-0.006997422,0.057997639,0.148667457,0.00023959
-0.007015111,0.072246946,0.149831089,0.000490114
-0.007078191,0.087840926,0.442562532,0.00021521
-0.007085549,0.126952397,0.187567709,0.000169261
-0.00708624,0.188741013,0.1811403,0.000291915
-0.007088138,0.174427839,0.383432783,0.000122684
-0.00710414,0.118803094,0.438156699,0.00028478
-0.007106159,0.150195777,0.380113144,0.000246489
-0.007114984,0.126878026,0.378421267,6.46E-05
-0.007117409,0.188726504,0.176536812,0.000392757
-0.007137991,0.157628977,0.163959136,0.000490469
-0.007212959,0.134282886,0.432082478,0.000395847
-0.007273192,0.080013831,0.149767292,0.000484906
-0.007287614,0.165309442,0.409710774,0.000451246
-0.007301833,0.164083488,0.165136919,0.000241619
-0.007307679,0.173444786,0.184863008,0.000274411
-0.00731297,0.125223377,0.437347138,0.000144241
-0.007314579,0.180833169,0.388735365,0.000339629
-0.0073146,0.15754866,0.417317624,0.00044388
-0.007334188,0.095602612,0.442531214,0.000218691
-0.007359679,0.173069478,0.402145504,0.00045259
-0.007387705,0.180918763,0.170658781,0.000477039
-0.007402738,0.134746913,0.187553988,0.000171188
-0.00744516,0.149779183,0.424836456,0.000427567
-0.007462045,0.195145253,0.180499493,0.000146835
-0.00750833,0.180734333,0.384040693,0.000250895
-0.007515315,0.127883138,0.155681797,0.000247377
-0.00751712,0.157892749,0.380220095,0.000257571
-0.007533252,0.087780187,0.149791765,0.000494541
-0.007556074,0.180901174,0.394907347,0.000432259
-0.007564688,0.134692232,0.378387515,5.90E-05
-0.007578593,0.134373363,0.156735507,0.000494504
-0.007645994,0.142553666,0.187534088,0.000163791
-0.007668755,0.142026782,0.432023478,0.000392291
-0.007671983,0.187362051,0.171741755,0.000239039
-0.007698876,0.103377606,0.442600817,0.000225401
-0.007708449,0.196409921,0.176525002,0.000390759
-0.007736805,0.017870352,0.44536907,0.000111286
-0.007752181,0.156222304,0.423560501,0.000214714
-0.007762221,0.127823681,0.439123043,0.000143012
-0.007770496,0.042673977,0.18901766,2.74E-05
-0.007804475,0.095542927,0.149846757,0.000505378
-0.00780933,0.010104475,0.445488431,0.00011346
-0.007833258,0.181202992,0.184896584,0.000280864
-0.007850125,0.025684596,0.44542381,0.00011466
-0.007852669,0.173023323,0.40966235,0.000451805
-0.007853287,0.165262185,0.417268587,0.000445098
-0.007856433,0.165670197,0.380434986,0.000262014
-0.007873589,0.197755957,0.18187697,0.000159322
-0.007889387,0.003118235,0.445496597,9.68E-05
-0.007905876,0.033484863,0.445424871,0.000116653
-0.007909049,0.041246469,0.445332435,0.000114718
-0.007948878,0.188627889,0.388788974,0.000353152
-0.007951692,0.180868728,0.402107131,0.000463214
-0.007956981,0.141307959,0.378359277,2.58E-05
-0.007957134,0.148459794,0.430892396,0.000201242
-0.007961597,0.150326904,0.187579635,0.000156857
-0.007993654,0.134330578,0.438187041,0.000299449
-0.007998563,0.142127841,0.156792911,0.000507343
-0.008003966,0.166669959,0.162819305,0.000250754
-0.008016816,0.003102808,0.143766919,0.000378534
-0.008018731,0.049049532,0.445336676,0.000113351
-0.008023505,0.187443577,0.393824346,0.000217265
-0.008065314,0.111167572,0.442712349,0.000228803
-0.008078905,0.103298239,0.149949978,0.000506742
-0.008118566,0.010088286,0.143534507,0.000479953
-0.008143014,0.202911586,0.177387697,0.000201719
-0.008159987,0.188410816,0.383951283,0.000279657
-0.00816816,0.15881642,0.426081707,0.000223033
-0.00816893,0.056854381,0.445352749,0.000105888
-0.008170643,0.017862028,0.143537725,0.000482206
-0.008223881,0.171695789,0.415967289,0.000223632
-0.008227914,0.072576872,0.189152757,5.33E-05
-0.008229327,0.173162963,0.163869248,0.000502179
-0.008238082,0.025629941,0.143540056,0.000486341
-0.008249269,0.179458152,0.40836886,0.000226588
-0.008268626,0.189945146,0.169576572,0.000237177
-0.008308036,0.173249435,0.380382565,0.000239553
-0.008309357,0.15811867,0.18758913,0.000145164
-0.008318054,0.033386448,0.143570781,0.000496293
-0.008322231,0.080376078,0.189158594,5.60E-05
-0.008323333,0.064810367,0.189172534,5.21E-05
-0.008336544,0.049203234,0.189160207,5.27E-05
-0.008341289,0.064620185,0.445381544,0.00010047
-0.008343911,0.204289265,0.181206854,0.000321237
-0.008352324,0.190055731,0.396122651,0.000205117
-0.00837924,0.151069549,0.433249113,0.000205915
-0.008400859,0.111048007,0.149997743,0.000515351
-0.008402027,0.1189165,0.442749148,0.000221625
-0.008414141,0.057032845,0.189180867,5.37E-05
-0.008414579,0.041168894,0.143686662,0.000491468
-0.008427811,0.149876435,0.156860412,0.000509487
-0.008433741,0.142115383,0.438175245,0.000300559
-0.008465485,0.072380829,0.445373067,0.000100447
-0.008476425,0.180255586,0.380844746,0.000136862
-0.00848383,0.188921831,0.185129132,0.000299645
-0.00850449,0.186117095,0.381369827,5.19E-05
-0.008511402,0.165280043,0.4248618,0.000444215
-0.008559964,0.205515406,0.175614942,0.000196515
-0.008571036,0.188651938,0.402136113,0.000452194
-0.008587488,0.04894942,0.143595789,0.000491075
-0.008591187,0.196416699,0.170673681,0.000472425
-0.008606025,0.196435933,0.388829628,0.00034782
-0.00862775,0.174303703,0.418529217,0.000233283
-0.008631905,0.010137496,0.377308522,5.67E-05
-0.008638052,0.182066899,0.410918538,0.000235279
-0.008679967,0.080153733,0.445426983,0.000100428
-0.008696313,0.165870628,0.187584872,0.000131852
-0.008698186,0.157563739,0.432124758,0.000407936
-0.008698295,0.049164643,0.377327157,5.93E-05
-0.008701383,0.189970848,0.381461224,1.65E-05
-0.00871299,0.088169833,0.189148679,7.07E-05
-0.00872549,0.025743831,0.377316143,5.85E-05
-0.008734891,0.018012369,0.189189802,4.91E-05
-0.008761045,0.017908159,0.377309755,5.89E-05
-0.008765079,0.11880833,0.150024534,0.000529281
-0.008767141,0.010218013,0.189164201,5.34E-05
-0.00877009,0.180910541,0.163912436,0.000511511
-0.008770476,0.056982367,0.377330341,6.05E-05
-0.00877087,0.056710932,0.143491469,0.000487153
-0.008786242,0.033570878,0.189198463,5.20E-05
-0.008803901,0.19648657,0.383985323,0.000275037
-0.008805178,0.003142801,0.377264437,4.36E-05
-0.008809078,0.025771458,0.189215239,4.77E-05
-0.008812444,0.033567808,0.377311567,5.95E-05
-0.008834428,0.196420535,0.395025071,0.000419527
-0.008868824,0.087947123,0.445425729,9.80E-05
-0.008872382,0.041351687,0.377298732,5.80E-05
-0.008874742,0.186726853,0.380570846,1.86E-05
-0.008876704,0.157621106,0.156991768,0.000523681
-0.008933574,0.111590373,0.189225807,6.48E-05
-0.008938919,0.064477497,0.143559684,0.000466669
-0.00894123,0.126695664,0.442885707,0.00023184
